time_enter,time_exit,camera_id,person_id,role,identity,dwell_seconds
17:53:26.87,19:24:44.79,cam3,P3149,customer,unknown,5477.9
17:52:13.01,19:25:12.59,cam3,P3143,customer,unknown,5579.6
19:25:38.48,20:01:24.28,cam2,P3157,customer,identifying,2145.8
17:54:16.42,20:01:13.97,cam3,P3155,customer,unknown,7617.6
19:25:46.00,19:26:07.68,cam2,P3158,customer,identifying,21.7
19:20:44.88,19:26:33.24,cam2,P3130,worker,w2,348.4
17:54:41.25,19:26:23.65,cam3,P3159,customer,unknown,5502.4
17:45:32.76,19:26:54.64,cam3,P3083,worker,w1,6081.9
17:54:13.90,17:56:01.51,cam3,P3154,customer,unknown,107.6
17:55:41.35,17:56:04.19,cam3,P3169,customer,unknown,22.8
17:55:21.96,19:28:03.90,cam3,P3164,customer,unknown,5561.9
17:55:31.19,20:03:15.58,cam3,P3166,worker,w4,7664.4
17:52:48.20,17:56:07.78,cam3,P3145,customer,unknown,199.6
17:56:07.14,20:03:40.41,cam3,P3171,customer,identifying,7653.3
17:56:11.30,17:56:28.06,cam3,P3173,customer,identifying,16.8
19:28:20.16,20:04:09.40,cam2,P3172,worker,w1,2149.2
20:03:40.77,20:04:11.16,cam1,P3175,customer,identifying,30.4
17:56:37.94,19:29:06.36,cam3,P3178,customer,identifying,5548.4
17:53:58.30,20:04:49.07,cam3,P3152,customer,unknown,7850.8
17:56:28.66,19:29:19.16,cam3,P3176,customer,unknown,5570.5
17:54:49.45,20:04:51.11,cam3,P3160,customer,unknown,7801.7
20:04:17.16,20:04:52.19,cam1,P3179,customer,unknown,35.0
17:56:57.05,20:05:03.63,cam3,P3180,customer,identifying,7686.6
17:56:37.30,20:05:19.10,cam3,P3177,customer,unknown,7721.8
17:57:14.45,17:57:31.60,cam3,P3184,customer,unknown,17.2
17:57:21.92,20:05:52.53,cam3,P3185,customer,unknown,7710.6
17:55:33.55,20:05:53.13,cam3,P3167,customer,unknown,7819.6
17:53:58.06,19:30:14.38,cam3,P3151,customer,unknown,5776.3
20:05:47.18,20:06:21.41,cam1,P3188,worker,w1,34.2
17:57:22.20,19:30:31.38,cam3,P3186,customer,unknown,5589.2
19:30:30.08,20:06:45.52,cam2,P3190,customer,identifying,2175.4
19:28:22.36,19:30:56.64,cam2,P3174,worker,w2,154.3
20:06:21.41,20:06:48.44,cam1,P3191,customer,identifying,27.0
17:57:29.48,19:31:10.12,cam3,P3187,customer,unknown,5620.6
17:58:00.83,19:31:15.16,cam3,P3193,customer,unknown,5594.3
17:58:01.67,20:07:08.31,cam3,P3194,customer,unknown,7746.6
17:58:05.23,17:58:25.35,cam3,P3195,customer,unknown,20.1
17:58:05.63,20:07:10.83,cam3,P3196,customer,unknown,7745.2
17:55:50.59,19:31:26.16,cam3,P3170,worker,w1,5735.6
17:57:45.68,20:07:15.39,cam3,P3189,customer,unknown,7769.7
17:58:13.87,19:31:27.48,cam3,P3199,customer,identifying,5593.6
17:58:30.14,20:07:39.38,cam3,P3201,customer,identifying,7749.2
17:58:39.22,17:58:55.66,cam3,P3202,customer,identifying,16.4
19:30:57.00,20:08:19.00,cam2,P3197,worker,w2,2242.0
17:57:07.97,19:32:26.18,cam3,P3182,worker,w4,5718.2
17:53:57.70,20:08:31.49,cam3,P3150,customer,unknown,8073.8
17:51:14.51,20:08:33.89,cam3,P3140,worker,w4,8239.4
17:57:01.69,20:08:33.89,cam3,P3181,worker,w3,7892.2
17:57:11.25,20:08:34.85,cam3,P3183,customer,unknown,7883.6
17:58:06.51,20:08:36.17,cam3,P3198,customer,unknown,7829.7
19:32:36.72,20:08:47.56,cam2,P3198,worker,w1,2170.8
17:59:35.25,17:59:54.96,cam3,P3206,customer,identifying,19.7
17:59:41.20,18:00:28.91,cam3,P3207,customer,unknown,47.7
17:59:58.36,20:10:06.26,cam3,P3210,customer,unknown,7807.9
18:00:09.88,20:11:22.40,cam3,P3213,worker,w2,7872.5
18:00:49.26,20:11:23.00,cam3,P3216,customer,unknown,7833.7
20:11:02.93,20:11:32.12,cam1,P3218,customer,identifying,29.2
17:57:56.07,19:35:29.41,cam3,P3192,worker,w1,5853.3
20:11:32.60,20:12:16.99,cam1,P3223,worker,w2,44.4
18:01:18.74,19:36:01.40,cam3,P3222,customer,unknown,5682.7
18:01:14.74,19:36:04.88,cam3,P3221,customer,unknown,5690.1
17:58:50.94,18:02:11.08,cam3,P3203,worker,w2,200.1
18:00:08.40,18:02:11.60,cam3,P3212,customer,unknown,123.2
18:01:52.29,18:02:16.04,cam3,P3227,customer,unknown,23.8
18:02:29.12,19:37:11.14,cam3,P3230,customer,unknown,5682.0
19:37:06.36,20:14:03.64,cam2,P3236,customer,identifying,2217.3
18:02:39.07,20:13:58.76,cam3,P3214,worker,w1,7879.7
19:34:07.08,20:14:10.24,cam2,P3214,worker,w1,2403.2
18:03:03.35,20:14:05.71,cam3,P3237,customer,unknown,7862.4
20:13:30.56,20:14:11.23,cam1,P3235,worker,w1,40.7
18:02:45.47,19:37:31.54,cam3,P3233,customer,unknown,5686.1
18:02:34.63,18:03:31.66,cam3,P3231,customer,unknown,57.0
18:02:56.75,20:15:01.94,cam3,P3234,customer,unknown,7925.2
18:03:46.33,19:38:33.28,cam3,P3238,customer,unknown,5686.9
18:04:03.21,18:04:17.29,cam3,P3243,customer,identifying,14.1
18:03:47.05,20:15:49.08,cam3,P3240,customer,unknown,7922.0
18:03:49.21,18:04:36.56,cam3,P3242,customer,unknown,47.4
17:59:04.85,18:04:37.12,cam3,P3204,worker,w3,332.3
18:04:17.41,19:39:26.14,cam3,P3246,customer,unknown,5708.7
18:04:13.77,18:05:11.87,cam3,P3245,customer,unknown,58.1
18:04:20.00,18:05:11.87,cam3,P3247,customer,unknown,51.9
18:04:08.49,19:40:09.65,cam3,P3244,worker,w3,5761.2
20:16:53.67,20:17:19.58,cam1,P3252,worker,w2,25.9
18:04:54.23,19:40:28.77,cam3,P3249,worker,w2,5734.5
18:05:21.15,20:17:32.33,cam3,P3253,customer,identifying,7931.2
18:05:39.74,20:18:00.09,cam3,P3255,customer,identifying,7940.3
18:03:47.29,19:41:08.51,cam3,P3241,customer,unknown,5841.2
18:01:13.30,20:18:11.36,cam3,P3220,worker,w4,8218.1
18:04:47.12,20:18:43.87,cam3,P3248,customer,unknown,8036.8
18:06:49.08,18:07:05.72,cam3,P3259,customer,identifying,16.6
18:07:20.63,18:07:37.67,cam3,P3264,customer,identifying,17.0
18:07:16.91,18:07:39.47,cam3,P3261,customer,unknown,22.6
18:07:19.99,19:43:39.07,cam3,P3263,customer,unknown,5779.1
18:06:15.13,18:08:00.26,cam3,P3256,customer,unknown,105.1
18:00:52.02,20:20:42.08,cam3,P3217,worker,w3,8390.1
18:08:04.74,19:44:40.57,cam3,P3269,customer,unknown,5795.8
18:07:19.07,18:08:34.77,cam3,P3262,customer,unknown,75.7
19:42:53.64,19:45:09.96,cam2,P3260,worker,w1,136.3
18:08:23.22,18:08:49.93,cam3,P3270,customer,unknown,26.7
18:08:32.05,18:09:05.76,cam3,P3271,worker,w2,33.7
18:07:48.11,20:22:50.20,cam3,P3266,worker,w2,8102.1
18:05:02.87,18:09:29.08,cam3,P3250,customer,unknown,266.2
18:08:36.21,20:23:03.64,cam3,P3272,customer,unknown,8067.4
18:09:10.68,19:45:52.11,cam3,P3277,customer,unknown,5801.4
18:05:06.15,20:23:06.40,cam3,P3251,worker,w1,8280.2
18:08:52.41,19:45:55.95,cam3,P3274,customer,unknown,5823.6
19:45:34.72,20:23:26.80,cam2,P3276,worker,w1,2272.1
20:19:44.78,20:23:24.96,cam1,P3258,worker,w1,220.2
18:06:35.09,20:23:24.95,cam3,P3258,customer,unknown,8209.9
19:44:31.00,20:23:36.60,cam2,P3258,worker,w1,2345.6
18:08:57.49,19:46:12.59,cam3,P3275,worker,w1,5835.1
18:09:15.76,19:46:16.83,cam3,P3278,customer,unknown,5821.1
18:09:43.11,20:23:41.51,cam3,P3281,customer,identifying,8038.4
18:08:46.01,20:23:45.95,cam3,P3273,customer,unknown,8099.9
18:10:25.06,20:24:48.01,cam3,P3287,customer,unknown,8062.9
18:10:24.46,18:10:55.21,cam3,P3286,worker,w4,30.8
19:47:09.80,19:47:39.08,cam2,P3288,worker,w1,29.3
18:10:54.97,20:25:24.08,cam3,P3290,customer,unknown,8069.1
18:09:26.00,19:47:35.60,cam3,P3280,worker,w4,5889.6
18:11:23.88,19:47:56.76,cam3,P3291,customer,identifying,5792.9
18:11:43.16,19:48:24.47,cam3,P3295,customer,unknown,5801.3
19:46:49.28,19:48:43.68,cam2,P3285,worker,w1,114.4
18:12:09.75,18:12:29.67,cam3,P3298,customer,unknown,19.9
18:12:09.63,18:12:34.86,cam3,P3297,customer,unknown,25.2
18:11:39.08,20:27:26.09,cam3,P3293,customer,unknown,8147.0
18:12:30.63,19:49:52.29,cam3,P3299,customer,unknown,5841.7
18:12:50.50,20:28:05.55,cam3,P3303,customer,unknown,8115.1
18:03:46.81,20:28:07.35,cam3,P3239,customer,unknown,8660.5
18:12:43.62,18:13:26.57,cam3,P3302,customer,unknown,43.0
18:12:31.50,20:28:14.03,cam3,P3300,customer,unknown,8142.5
19:50:18.72,19:50:40.16,cam2,P3305,worker,w1,21.4
19:50:20.60,19:50:43.44,cam2,P3306,worker,w2,22.8
18:13:34.65,18:13:54.12,cam3,P3307,customer,unknown,19.5
18:13:45.24,19:50:46.59,cam3,P3308,worker,w1,5821.4
19:50:37.64,20:29:17.24,cam2,P3309,customer,identifying,2319.6
18:09:45.23,20:29:20.69,cam3,P3282,worker,w1,8375.5
18:12:07.87,19:51:07.10,cam3,P3296,customer,unknown,5939.2
18:13:55.92,20:29:26.05,cam3,P3314,customer,unknown,8130.1
18:13:59.52,19:51:09.14,cam3,P3315,customer,unknown,5829.6
18:14:00.92,20:29:28.13,cam3,P3317,customer,identifying,8127.2
19:50:58.56,20:29:39.88,cam2,P3317,worker,w4,2321.3
18:13:55.68,18:14:26.63,cam3,P3313,customer,unknown,30.9
18:13:55.68,20:29:29.25,cam3,P3312,customer,unknown,8133.6
18:14:00.24,20:29:38.21,cam3,P3316,customer,unknown,8138.0
18:14:31.15,18:14:49.95,cam3,P3323,customer,identifying,18.8
20:29:56.84,20:30:15.40,cam1,P3327,customer,identifying,18.6
18:14:47.11,20:30:35.39,cam3,P3324,worker,w4,8148.3
20:29:20.93,20:30:41.95,cam1,P3320,worker,w1,81.0
18:14:53.10,20:30:41.95,cam3,P3320,worker,w1,8148.9
18:15:11.50,19:52:48.80,cam3,P3329,worker,w4,5857.3
18:12:39.42,20:30:51.91,cam3,P3301,worker,w4,8292.5
19:51:45.28,20:31:03.68,cam2,P3301,worker,w4,2358.4
18:14:28.91,20:31:06.62,cam3,P3322,customer,unknown,8197.7
18:15:30.97,20:31:10.98,cam3,P3331,customer,unknown,8140.0
18:15:33.53,20:31:15.86,cam3,P3332,customer,unknown,8142.3
18:16:02.76,19:53:31.90,cam3,P3337,customer,unknown,5849.1
18:16:17.08,18:16:37.87,cam3,P3339,customer,identifying,20.8
18:10:08.87,19:53:49.02,cam3,P3284,customer,unknown,6220.1
20:30:26.80,20:31:49.77,cam1,P3330,worker,w3,83.0
18:16:40.99,18:17:01.51,cam3,P3340,customer,identifying,20.5
18:17:02.87,19:54:53.92,cam3,P3344,customer,unknown,5871.1
18:16:55.43,18:17:45.62,cam3,P3343,customer,unknown,50.2
18:17:15.10,19:55:04.36,cam3,P3346,customer,unknown,5869.2
18:17:51.37,18:18:17.49,cam3,P3349,customer,unknown,26.1
18:13:49.68,18:18:24.40,cam3,P3310,worker,w1,274.7
18:17:52.37,18:18:28.64,cam3,P3350,customer,unknown,36.3
18:17:50.29,18:18:29.84,cam3,P3348,customer,unknown,39.5
18:18:18.93,20:33:29.98,cam3,P3352,customer,identifying,8111.1
18:18:51.36,18:19:11.67,cam3,P3355,customer,unknown,20.3
18:17:21.90,19:56:43.37,cam3,P3347,customer,unknown,5961.5
20:29:59.04,20:34:15.89,cam1,P3328,worker,w4,256.9
19:52:38.68,20:34:27.72,cam2,P3328,worker,w4,2509.0
20:31:36.06,20:34:16.49,cam1,P3341,worker,w4,160.4
19:56:38.20,20:34:28.32,cam2,P3341,worker,w4,2270.1
19:52:50.84,20:34:35.64,cam2,P3334,worker,w4,2504.8
18:18:59.43,20:34:24.41,cam3,P3356,customer,unknown,8125.0
20:34:57.20,20:35:20.31,cam1,P3364,customer,identifying,23.1
18:19:44.90,20:35:24.31,cam3,P3362,customer,unknown,8139.4
18:19:00.15,19:58:06.07,cam3,P3357,customer,unknown,5945.9
18:19:37.86,18:20:32.05,cam3,P3361,customer,unknown,54.2
18:16:50.83,20:35:51.14,cam3,P3342,worker,w1,8340.3
20:35:50.18,20:36:15.10,cam1,P3370,customer,unknown,24.9
18:20:22.33,19:58:47.09,cam3,P3368,worker,w1,5904.8
18:20:22.33,20:36:37.45,cam3,P3367,customer,unknown,8175.1
18:20:24.21,20:36:41.77,cam3,P3369,customer,unknown,8177.6
18:20:56.60,19:59:24.00,cam3,P3372,worker,w1,5907.4
18:20:58.08,18:21:57.10,cam3,P3373,customer,unknown,59.0
18:22:07.30,18:22:29.62,cam3,P3375,customer,identifying,22.3
18:19:37.74,20:37:59.83,cam3,P3360,customer,unknown,8302.1
20:36:44.29,20:38:01.51,cam1,P3374,worker,w1,77.2
19:59:04.40,20:38:13.40,cam2,P3374,customer,identifying,2349.0
18:14:49.83,20:38:01.87,cam3,P3325,worker,w2,8592.0
20:38:25.18,20:38:49.85,cam1,P3379,worker,w1,24.7
20:38:17.78,20:38:51.29,cam1,P3378,worker,w2,33.5
18:22:09.66,20:38:52.13,cam3,P3376,worker,w2,8202.5
20:38:54.89,20:39:47.36,cam1,P3381,worker,w4,52.5
18:25:04.45,20:40:45.82,cam3,P3385,customer,identifying,8141.4
18:25:40.72,20:41:17.13,cam3,P3389,customer,identifying,8136.4
20:40:30.66,20:41:45.72,cam1,P3358,worker,w4,75.1
19:57:06.68,20:41:57.68,cam2,P3358,worker,w4,2691.0
20:03:53.88,20:04:15.20,cam2,P3392,worker,w1,21.3
20:41:35.81,20:41:58.20,cam1,P3393,customer,identifying,22.4
20:40:56.50,20:42:00.96,cam1,P3388,worker,w2,64.5
20:41:19.45,20:42:03.24,cam1,P3391,customer,unknown,43.8
18:26:25.23,18:27:10.10,cam3,P3394,customer,unknown,44.9
18:25:59.44,20:42:38.75,cam3,P3390,customer,unknown,8199.3
18:26:55.86,18:27:26.77,cam3,P3399,customer,unknown,30.9
18:20:59.84,18:27:26.89,cam3,P3366,worker,w1,387.1
18:27:04.90,20:04:57.11,cam3,P3400,customer,unknown,5872.2
18:26:53.10,20:04:57.59,cam3,P3398,customer,unknown,5884.5
18:26:51.78,18:27:35.49,cam3,P3395,customer,unknown,43.7
20:05:31.20,20:43:55.36,cam2,P3409,customer,identifying,2304.2
20:05:19.12,20:05:54.28,cam2,P3402,worker,w1,35.2
18:27:43.85,20:44:18.52,cam3,P3403,customer,unknown,8194.7
18:23:24.84,20:44:32.47,cam3,P3380,worker,w2,8467.6
18:27:54.92,20:44:54.35,cam3,P3410,customer,unknown,8219.4
18:28:14.76,18:29:07.30,cam3,P3413,customer,unknown,52.5
18:20:06.94,18:29:08.18,cam3,P3365,worker,w4,541.2
18:29:04.42,20:45:31.86,cam3,P3418,customer,unknown,8187.4
18:28:40.95,20:45:49.77,cam3,P3415,customer,unknown,8228.8
20:06:42.40,20:46:01.80,cam2,P3415,worker,w1,2359.4
18:29:13.38,20:46:01.89,cam3,P3420,customer,unknown,8208.5
18:27:50.16,20:46:11.85,cam3,P3407,worker,w2,8301.7
18:29:59.41,18:30:38.00,cam3,P3422,customer,unknown,38.6
18:29:22.74,18:31:00.31,cam3,P3421,customer,unknown,97.6
18:26:52.86,20:08:42.53,cam3,P3397,customer,unknown,6109.7
20:46:41.00,20:47:24.43,cam1,P3423,customer,unknown,43.4
18:30:09.04,20:09:02.32,cam3,P3387,worker,w2,5933.3
20:03:16.80,20:09:13.72,cam2,P3387,worker,w2,356.9
18:31:07.31,20:47:50.14,cam3,P3426,customer,identifying,8202.8
18:32:12.73,18:32:42.76,cam3,P3430,customer,unknown,30.0
18:32:24.57,20:10:22.46,cam3,P3431,customer,identifying,5877.9
20:09:37.36,20:49:54.20,cam2,P3428,worker,w4,2416.8
18:29:04.54,18:33:21.75,cam3,P3419,customer,unknown,257.2
20:10:55.72,20:11:44.12,cam2,P3433,worker,w1,48.4
18:33:46.62,18:34:07.38,cam3,P3434,customer,identifying,20.8
18:32:11.29,20:13:10.81,cam3,P3429,worker,w4,6059.5
18:35:42.19,20:53:00.85,cam3,P3445,customer,unknown,8238.7
18:35:49.75,20:13:38.44,cam3,P3447,customer,identifying,5868.7
18:35:39.71,20:13:38.68,cam3,P3444,customer,unknown,5879.0
18:35:46.27,18:36:11.26,cam3,P3446,customer,unknown,25.0
20:52:30.38,20:53:32.96,cam1,P3442,customer,unknown,62.6
18:37:07.93,20:54:43.42,cam3,P3454,customer,unknown,8255.5
18:36:58.53,20:54:53.46,cam3,P3451,customer,unknown,8274.9
18:37:06.73,18:37:41.88,cam3,P3452,customer,unknown,35.1
20:54:20.87,20:54:54.10,cam1,P3449,worker,w1,33.2
20:14:02.68,20:55:06.28,cam2,P3449,worker,w1,2463.6
18:37:07.93,20:55:05.61,cam3,P3453,customer,unknown,8277.7
18:38:40.98,20:16:18.64,cam3,P3457,customer,identifying,5857.7
18:39:16.53,20:56:48.11,cam3,P3461,customer,identifying,8251.6
18:28:09.08,20:17:29.82,cam3,P3412,worker,w1,6560.7
18:40:26.51,20:57:50.89,cam3,P3463,customer,unknown,8244.4
20:17:28.44,20:18:17.04,cam2,P3462,worker,w1,48.6
20:16:28.04,20:18:41.92,cam2,P3459,customer,identifying,133.9
18:41:00.58,20:18:36.00,cam3,P3469,customer,unknown,5855.4
18:35:50.59,20:18:42.79,cam3,P3448,worker,w4,6172.2
18:41:00.46,20:18:47.95,cam3,P3468,customer,unknown,5867.5
18:40:59.62,18:41:34.85,cam3,P3467,customer,unknown,35.2
20:11:48.24,20:19:11.04,cam2,P3437,worker,w1,442.8
18:40:41.19,20:19:08.23,cam3,P3465,worker,w4,5907.0
18:41:36.89,20:19:36.18,cam3,P3471,customer,unknown,5879.3
18:41:23.73,18:42:46.59,cam3,P3470,customer,unknown,82.9
20:59:14.86,21:00:00.29,cam1,P3476,worker,w4,45.4
20:59:43.18,21:00:19.77,cam1,P3482,customer,unknown,36.6
21:00:17.73,21:00:41.00,cam1,P3485,customer,unknown,23.3
21:00:01.01,21:00:53.76,cam1,P3483,worker,w2,52.8
21:00:22.41,21:00:56.64,cam1,P3475,worker,w4,34.2
20:19:45.96,21:01:08.92,cam2,P3475,worker,w4,2483.0
21:00:31.96,21:01:04.19,cam1,P3488,customer,identifying,32.2
20:21:33.72,21:01:16.48,cam2,P3488,customer,identifying,2382.8
18:42:41.87,18:44:16.12,cam3,P3479,customer,unknown,94.2
18:42:41.03,20:21:51.66,cam3,P3478,customer,unknown,5950.6
18:42:39.83,18:44:20.32,cam3,P3477,customer,unknown,100.5
18:43:41.09,21:01:14.91,cam3,P3487,customer,unknown,8253.8
18:44:05.61,21:01:23.23,cam3,P3489,customer,identifying,8237.6
21:01:09.35,21:01:27.71,cam1,P3491,customer,identifying,18.4
18:32:57.00,20:22:07.46,cam3,P3432,customer,unknown,6550.5
20:21:13.72,21:01:41.92,cam2,P3486,worker,w1,2428.2
21:01:10.91,21:01:53.78,cam1,P3492,customer,unknown,42.9
18:44:22.36,20:22:58.04,cam3,P3493,customer,unknown,5915.7
18:44:55.47,21:02:49.56,cam3,P3497,customer,unknown,8274.1
18:45:08.43,21:02:50.40,cam3,P3500,customer,unknown,8262.0
18:44:57.27,18:45:31.86,cam3,P3498,customer,unknown,34.6
18:43:23.42,21:03:12.24,cam3,P3484,customer,unknown,8388.8
18:42:49.63,21:03:36.83,cam3,P3481,worker,w1,8447.2
18:44:54.87,20:23:43.99,cam3,P3496,worker,w3,5929.1
18:46:05.89,20:24:04.26,cam3,P3504,customer,identifying,5878.4
18:46:15.97,18:46:45.28,cam3,P3505,customer,unknown,29.3
18:46:04.93,21:04:15.50,cam3,P3503,customer,unknown,8290.6
18:46:04.69,18:46:47.08,cam3,P3502,customer,unknown,42.4
18:44:30.48,21:04:26.50,cam3,P3494,customer,unknown,8396.0
21:04:22.22,21:04:55.89,cam1,P3507,worker,w4,33.7
21:04:47.73,21:05:29.60,cam1,P3511,worker,w4,41.9
21:04:50.17,21:05:36.08,cam1,P3512,customer,unknown,45.9
18:48:18.10,20:25:46.75,cam3,P3513,customer,identifying,5848.7
20:25:52.88,21:06:15.72,cam2,P3516,customer,identifying,2422.8
18:44:58.39,18:49:23.40,cam3,P3499,customer,unknown,265.0
18:48:58.92,21:06:36.02,cam3,P3521,customer,unknown,8257.1
18:48:52.53,20:26:43.34,cam3,P3517,customer,unknown,5870.8
18:48:58.32,18:49:39.23,cam3,P3520,customer,unknown,40.9
21:01:39.58,21:06:56.73,cam1,P3495,worker,w1,317.1
20:22:32.80,21:07:09.12,cam2,P3495,worker,w1,2676.3
18:47:21.39,21:07:09.01,cam3,P3508,worker,w2,8387.6
18:49:14.96,21:07:26.56,cam3,P3524,worker,w2,8291.6
18:50:04.31,20:27:29.17,cam3,P3529,customer,unknown,5844.9
18:50:20.98,21:07:55.24,cam3,P3530,customer,unknown,8254.3
21:06:57.01,21:07:55.96,cam1,P3526,customer,unknown,58.9
18:50:31.06,20:27:56.60,cam3,P3533,customer,unknown,5845.5
18:49:01.12,20:28:55.22,cam3,P3522,customer,unknown,5994.1
18:51:09.93,21:09:04.58,cam3,P3536,customer,unknown,8274.6
18:51:35.60,21:09:10.09,cam3,P3539,customer,unknown,8254.5
18:51:16.00,20:29:13.74,cam3,P3537,customer,unknown,5877.7
18:51:34.28,20:29:13.74,cam3,P3538,customer,unknown,5859.5
20:24:57.96,21:09:25.32,cam2,P3509,worker,w1,2667.4
18:51:52.43,20:29:16.49,cam3,P3542,customer,identifying,5844.1
18:51:51.87,18:52:21.51,cam3,P3541,customer,unknown,29.6
18:49:48.71,18:52:36.10,cam3,P3528,customer,unknown,167.4
18:52:20.31,20:30:11.04,cam3,P3544,customer,unknown,5870.7
18:52:18.39,21:10:01.84,cam3,P3543,customer,unknown,8263.5
18:51:03.53,18:53:21.61,cam3,P3535,worker,w1,138.1
21:10:29.87,21:11:07.18,cam1,P3519,worker,w4,37.3
20:26:13.28,21:11:19.64,cam2,P3519,worker,w4,2706.4
18:54:04.32,18:54:25.51,cam3,P3551,customer,identifying,21.2
20:30:28.24,20:31:47.92,cam2,P3549,worker,w1,79.7
18:52:24.71,21:11:41.73,cam3,P3545,customer,unknown,8357.0
18:54:43.91,21:11:51.41,cam3,P3555,customer,identifying,8227.5
18:51:40.20,21:11:58.09,cam3,P3540,customer,unknown,8417.9
18:54:13.75,18:55:16.46,cam3,P3552,worker,w1,62.7
18:54:43.19,18:55:17.90,cam3,P3554,customer,unknown,34.7
18:55:08.86,20:32:41.08,cam3,P3562,customer,identifying,5852.2
18:54:50.34,18:55:32.41,cam3,P3559,customer,unknown,42.1
20:31:49.12,20:33:52.12,cam2,P3553,worker,w4,123.0
18:56:30.24,18:56:55.59,cam3,P3564,customer,unknown,25.4
18:54:59.34,21:13:40.06,cam3,P3561,worker,w1,8320.7
18:57:06.27,18:57:28.26,cam3,P3567,customer,identifying,22.0
18:57:46.25,21:14:42.32,cam3,P3569,customer,identifying,8216.1
21:13:40.06,21:14:46.76,cam1,P3568,worker,w3,66.7
20:34:46.64,21:14:59.28,cam2,P3568,worker,w3,2412.6
18:56:58.35,18:58:25.60,cam3,P3566,worker,w2,87.3
20:33:58.56,20:35:42.68,cam2,P3565,worker,w4,104.1
18:58:13.65,18:58:55.03,cam3,P3571,customer,unknown,41.4
18:54:48.38,20:36:14.82,cam3,P3558,customer,unknown,6086.4
18:59:10.95,18:59:29.10,cam3,P3577,customer,identifying,18.1
20:36:20.12,21:16:31.96,cam2,P3575,worker,w1,2411.8
18:59:19.79,18:59:37.74,cam3,P3578,customer,identifying,17.9
18:59:29.58,21:16:39.81,cam3,P3579,customer,identifying,8230.2
20:37:09.76,20:37:43.88,cam2,P3580,worker,w4,34.1
18:58:14.13,20:37:37.15,cam3,P3572,worker,w1,5963.0
19:00:13.81,19:00:51.76,cam3,P3583,customer,unknown,38.0
19:00:11.73,19:00:54.64,cam3,P3582,worker,w2,42.9
20:37:59.08,20:38:28.40,cam2,P3587,worker,w2,29.3
19:00:11.73,19:01:00.68,cam3,P3581,customer,unknown,49.0
18:59:10.95,20:38:28.22,cam3,P3576,customer,unknown,5957.3
20:37:47.44,20:38:58.72,cam2,P3585,worker,w4,71.3
18:58:13.65,20:39:14.28,cam3,P3570,customer,unknown,6060.6
19:01:07.24,21:19:26.16,cam3,P3589,customer,unknown,8298.9
19:01:02.28,19:01:52.42,cam3,P3588,customer,unknown,50.1
20:39:29.32,20:39:50.00,cam2,P3591,customer,identifying,20.7
19:01:59.42,20:40:03.67,cam3,P3592,customer,unknown,5884.2
18:59:03.47,19:02:41.13,cam3,P3574,worker,w2,217.7
19:02:27.85,21:20:32.90,cam3,P3594,customer,identifying,8285.0
19:02:40.17,20:40:26.82,cam3,P3595,customer,identifying,5866.6
20:39:52.04,21:21:33.84,cam2,P3593,worker,w1,2501.8
19:03:09.88,19:03:42.39,cam3,P3597,customer,unknown,32.5
19:03:40.11,20:41:25.81,cam3,P3600,customer,unknown,5865.7
19:03:32.20,20:41:25.81,cam3,P3598,customer,unknown,5873.6
19:00:30.61,19:04:24.02,cam3,P3586,worker,w1,233.4
20:40:38.24,21:22:52.04,cam2,P3596,worker,w4,2533.8
19:03:32.20,20:42:08.08,cam3,P3599,customer,unknown,5915.9
19:04:47.61,20:42:50.94,cam3,P3604,customer,unknown,5883.3
19:05:00.77,19:05:38.44,cam3,P3605,worker,w1,37.7
20:43:07.76,20:43:30.04,cam2,P3607,worker,w2,22.3
19:05:35.44,20:43:19.98,cam3,P3609,customer,identifying,5864.5
19:05:34.32,20:43:23.81,cam3,P3608,customer,unknown,5869.5
20:43:58.48,21:25:30.96,cam2,P3614,customer,identifying,2492.5
19:06:16.75,21:25:26.66,cam3,P3613,customer,identifying,8349.9
19:06:06.79,21:25:28.94,cam3,P3612,customer,unknown,8362.1
19:05:08.09,21:25:31.34,cam3,P3606,worker,w1,8423.2
19:00:26.25,21:25:46.77,cam3,P3584,customer,unknown,8720.5
20:42:16.92,21:26:00.20,cam2,P3603,worker,w1,2623.3
20:44:01.48,20:44:46.56,cam2,P3615,worker,w1,45.1
19:05:56.83,19:07:29.13,cam3,P3611,customer,unknown,92.3
19:05:51.28,19:07:31.41,cam3,P3610,worker,w1,100.1
19:07:06.05,21:26:40.72,cam3,P3620,customer,unknown,8374.7
19:07:12.49,19:07:36.69,cam3,P3623,customer,unknown,24.2
19:07:06.93,21:26:44.08,cam3,P3621,customer,unknown,8377.1
19:07:08.01,21:26:45.04,cam3,P3622,customer,unknown,8377.0
19:07:53.92,20:45:51.61,cam3,P3624,customer,unknown,5877.7
19:06:52.22,19:08:18.51,cam3,P3617,worker,w1,86.3
19:08:14.36,19:08:34.03,cam3,P3628,customer,unknown,19.7
19:08:06.44,20:46:35.92,cam3,P3626,customer,unknown,5909.5
19:08:00.52,21:28:59.04,cam3,P3625,customer,unknown,8458.5
19:08:15.44,20:47:00.71,cam3,P3630,customer,unknown,5925.3
19:09:11.94,21:29:27.03,cam3,P3634,customer,identifying,8415.1
19:08:36.95,20:47:30.30,cam3,P3632,customer,unknown,5933.4
