time,camera_id,people,workers,customers,counter_people,store_hall_people,global_workers
16:46:19.84,cam3,9,0,9,0,6,2
18:55:41.92,cam2,1,0,1,1,0,2
19:12:44.43,cam1,3,1,2,0,5,2
16:46:33.08,cam3,8,2,6,0,5,3
18:56:01.88,cam2,1,0,1,1,0,2
19:13:01.26,cam1,3,1,2,0,3,2
16:46:47.51,cam3,6,2,4,0,5,3
18:56:20.44,cam2,2,1,1,2,0,3
19:13:17.06,cam1,3,1,2,0,4,3
16:47:01.71,cam3,9,1,8,0,6,3
18:56:40.16,cam2,0,0,0,0,0,2
19:13:32.73,cam1,3,1,2,0,6,2
16:47:15.06,cam3,11,1,10,0,8,3
18:56:59.92,cam2,1,0,1,1,0,2
19:13:48.09,cam1,5,3,2,0,8,2
16:47:27.50,cam3,13,1,12,0,9,2
18:57:20.60,cam2,0,0,0,0,0,2
19:14:03.68,cam1,4,1,3,0,4,1
16:47:39.98,cam3,11,2,9,0,9,2
18:57:41.52,cam2,0,0,0,0,0,1
19:14:20.32,cam1,3,1,2,0,4,1
16:47:51.41,cam3,12,1,11,0,8,1
18:58:07.36,cam2,0,0,0,0,0,2
19:14:34.91,cam1,4,2,2,0,6,2
16:48:03.65,cam3,10,1,9,0,6,2
18:58:27.96,cam2,1,1,0,1,0,2
19:14:52.03,cam1,5,2,3,0,5,2
16:48:17.09,cam3,8,0,8,0,5,3
18:58:46.84,cam2,1,1,0,1,0,2
19:15:07.94,cam1,3,1,2,0,4,2
16:48:30.12,cam3,7,0,7,0,5,2
18:59:04.68,cam2,1,1,0,1,0,3
19:15:24.54,cam1,3,1,2,0,5,2
16:48:45.32,cam3,5,1,4,0,4,2
18:59:25.56,cam2,1,1,0,1,0,3
19:15:39.89,cam1,2,1,1,0,3,3
16:48:59.55,cam3,9,0,9,0,7,3
18:59:45.40,cam2,1,1,0,1,0,3
19:15:56.25,cam1,3,2,1,0,3,3
16:49:13.03,cam3,7,0,7,0,6,2
19:00:05.48,cam2,0,0,0,0,0,2
19:16:12.28,cam1,5,1,4,0,6,3
16:49:27.39,cam3,6,1,5,0,5,3
19:00:29.40,cam2,0,0,0,0,0,2
19:16:26.76,cam1,3,1,2,0,5,2
16:49:39.34,cam3,11,1,10,0,9,2
19:00:52.96,cam2,1,1,0,1,0,3
19:16:43.60,cam1,3,2,1,0,5,3
16:49:52.10,cam3,10,2,8,0,8,3
19:01:11.88,cam2,1,1,0,1,0,2
19:17:01.31,cam1,2,1,1,0,3,2
16:50:03.93,cam3,10,2,8,0,5,2
19:01:29.32,cam2,3,0,3,3,0,2
19:17:18.58,cam1,3,1,2,0,3,2
16:50:18.17,cam3,7,3,4,0,4,2
19:01:46.96,cam2,1,1,0,1,0,2
19:17:36.34,cam1,0,0,0,0,3,2
16:50:31.25,cam3,9,1,8,0,8,2
19:02:07.00,cam2,1,0,1,1,0,2
19:17:54.45,cam1,3,2,1,0,4,3
16:50:44.92,cam3,8,2,6,0,6,3
19:02:27.16,cam2,0,0,0,0,0,2
19:18:09.61,cam1,2,0,2,0,4,2
16:50:59.24,cam3,8,2,6,0,6,2
19:02:50.60,cam2,0,0,0,0,0,2
19:18:25.53,cam1,2,0,2,0,3,2
16:51:12.67,cam3,6,1,5,0,3,1
19:03:11.48,cam2,0,0,0,0,0,0
19:18:41.32,cam1,4,1,3,0,4,1
16:51:27.23,cam3,6,1,5,0,3,1
19:03:33.96,cam2,0,0,0,0,0,0
19:18:57.60,cam1,3,1,2,0,4,1
16:51:40.67,cam3,7,0,7,0,5,1
19:03:57.52,cam2,0,0,0,0,0,2
19:19:13.31,cam1,2,0,2,0,4,2
16:51:55.54,cam3,6,0,6,0,4,2
19:04:17.24,cam2,1,1,0,1,0,3
19:19:31.27,cam1,1,1,0,0,4,3
16:52:10.10,cam3,6,1,5,0,5,2
19:04:37.08,cam2,1,1,0,1,0,4
19:19:47.78,cam1,4,2,2,0,4,4
16:52:24.61,cam3,6,2,4,0,4,4
19:04:57.96,cam2,0,0,0,0,0,2
19:20:04.14,cam1,2,2,0,0,4,2
16:52:38.89,cam3,7,2,5,0,5,3
19:05:18.80,cam2,2,2,0,2,0,3
19:20:21.09,cam1,2,2,0,0,4,3
16:52:53.89,cam3,7,1,6,0,6,3
19:05:37.32,cam2,1,1,0,1,0,3
19:20:37.61,cam1,3,2,1,0,4,3
16:53:08.24,cam3,7,0,7,0,6,3
19:05:56.80,cam2,2,1,1,2,0,2
19:20:54.12,cam1,5,2,3,0,5,2
16:53:23.16,cam3,5,0,5,0,4,2
19:06:15.32,cam2,2,2,0,2,0,3
19:21:08.80,cam1,4,2,2,0,7,3
16:53:40.15,cam3,4,0,4,0,3,4
19:06:33.56,cam2,2,2,0,2,0,4
19:21:24.59,cam1,2,2,0,0,8,4
16:53:55.47,cam3,6,1,5,0,5,3
19:06:52.00,cam2,1,1,0,1,0,3
19:21:40.51,cam1,3,1,2,0,6,3
16:54:11.22,cam3,5,0,5,0,4,2
19:07:10.52,cam2,1,1,0,1,0,3
19:21:56.50,cam1,3,3,0,0,6,3
16:54:27.46,cam3,4,0,4,0,3,3
19:07:27.68,cam2,2,2,0,2,0,3
19:22:13.10,cam1,3,2,1,0,3,2
16:54:42.77,cam3,5,0,5,0,4,2
19:07:46.44,cam2,0,0,0,0,0,1
19:22:28.21,cam1,0,0,0,0,4,1
16:54:57.97,cam3,6,0,6,0,5,1
19:08:05.40,cam2,0,0,0,0,0,1
19:22:46.57,cam1,1,0,1,0,3,1
16:55:13.13,cam3,6,1,5,0,5,2
19:08:23.08,cam2,1,1,0,1,0,2
19:23:04.76,cam1,1,1,0,0,2,2
16:55:27.72,cam3,6,1,5,0,5,2
19:08:40.64,cam2,1,1,0,1,0,2
19:23:23.56,cam1,0,0,0,0,2,2
16:55:40.96,cam3,6,0,6,0,5,2
19:08:59.08,cam2,1,1,0,1,0,2
19:23:42.19,cam1,0,0,0,0,4,2
16:55:55.43,cam3,2,0,2,0,4,2
19:09:17.88,cam2,0,0,0,0,0,1
19:23:59.91,cam1,1,1,0,0,2,1
16:56:11.87,cam3,5,0,5,0,4,1
19:09:35.68,cam2,2,1,1,2,0,2
19:24:17.90,cam1,2,1,1,0,3,2
16:56:27.22,cam3,8,0,8,0,5,1
19:09:53.00,cam2,1,0,1,1,0,1
19:24:34.78,cam1,4,1,3,0,4,1
16:56:41.54,cam3,5,0,5,0,5,2
19:10:12.88,cam2,0,0,0,0,0,2
19:24:50.05,cam1,3,1,2,0,4,2
16:56:57.21,cam3,5,0,5,0,4,2
19:10:32.96,cam2,1,0,1,1,0,2
19:25:04.81,cam1,5,1,4,0,6,2
16:57:12.65,cam3,5,1,4,0,4,2
19:10:54.24,cam2,0,0,0,0,0,2
19:25:20.12,cam1,2,1,1,0,3,2
16:57:29.29,cam3,2,1,1,0,1,2
19:11:13.28,cam2,1,1,0,1,0,3
19:25:35.60,cam1,4,2,2,0,4,3
16:57:46.52,cam3,4,0,4,0,3,3
19:11:30.44,cam2,1,0,1,1,0,3
19:25:51.44,cam1,3,1,2,0,4,3
16:58:02.60,cam3,5,2,3,0,4,3
19:11:49.00,cam2,1,0,1,1,0,2
19:26:06.31,cam1,4,3,1,0,6,2
16:58:17.79,cam3,6,1,5,0,3,2
19:12:07.00,cam2,1,1,0,1,0,3
19:26:21.91,cam1,4,3,1,0,4,3
16:58:35.39,cam3,4,2,2,0,3,3
19:12:24.84,cam2,0,0,0,0,0,3
19:26:36.30,cam1,6,3,3,0,6,3
16:58:51.98,cam3,4,0,4,0,3,3
19:12:43.84,cam2,0,0,0,0,0,3
19:26:51.14,cam1,3,2,1,0,5,3
16:59:09.54,cam3,3,0,3,0,2,2
19:13:01.64,cam2,0,0,0,0,0,2
19:27:08.13,cam1,2,1,1,0,3,3
16:59:24.61,cam3,8,2,6,0,5,3
19:13:20.04,cam2,1,0,1,2,0,3
19:27:24.49,cam1,3,1,2,0,5,2
16:59:39.45,cam3,5,1,4,0,5,2
19:13:38.52,cam2,1,0,1,1,0,1
19:27:40.28,cam1,2,0,2,0,4,1
16:59:52.80,cam3,9,1,8,0,6,3
19:13:57.20,cam2,1,0,1,1,0,2
19:27:58.48,cam1,3,0,3,0,3,2
17:00:06.24,cam3,8,1,7,0,5,3
19:14:17.88,cam2,0,0,0,0,0,3
19:28:14.83,cam1,1,0,1,0,4,3
17:00:19.88,cam3,8,2,6,0,6,3
19:14:38.40,cam2,0,0,0,0,0,3
19:28:32.67,cam1,3,1,2,0,4,3
17:00:33.91,cam3,8,1,7,0,5,3
19:14:57.44,cam2,0,0,0,0,0,3
19:28:48.02,cam1,4,1,3,0,6,3
17:00:48.43,cam3,4,1,3,0,3,3
19:15:17.00,cam2,0,0,0,0,0,3
19:29:02.94,cam1,5,2,3,0,6,3
17:01:04.54,cam3,7,1,6,0,6,3
19:15:36.88,cam2,1,0,1,2,0,4
19:29:17.46,cam1,5,3,2,0,5,3
17:01:19.66,cam3,6,2,4,0,5,3
19:15:53.92,cam2,2,2,0,2,0,3
19:29:32.97,cam1,3,2,1,0,6,3
17:01:34.37,cam3,5,1,4,0,4,3
19:16:11.52,cam2,1,1,0,1,0,3
19:29:50.81,cam1,2,1,1,0,3,3
17:01:48.93,cam3,9,1,8,0,6,3
19:16:29.84,cam2,1,1,0,1,0,3
19:30:08.20,cam1,4,2,2,0,5,3
17:02:02.49,cam3,8,1,7,0,5,3
19:16:49.04,cam2,1,1,0,1,0,3
19:30:23.24,cam1,3,1,2,0,5,3
17:02:17.36,cam3,6,0,6,0,5,2
19:17:06.56,cam2,1,1,0,1,0,1
19:30:41.67,cam1,1,0,1,0,4,1
17:02:31.84,cam3,8,0,8,0,6,2
19:17:23.56,cam2,2,2,0,2,0,2
19:30:59.91,cam1,1,1,0,0,3,2
17:02:45.19,cam3,11,0,11,0,6,2
19:17:41.88,cam2,0,0,0,0,0,3
19:31:19.10,cam1,0,0,0,0,2,2
17:02:58.67,cam3,6,1,5,0,4,2
19:17:59.96,cam2,1,0,1,1,0,1
19:31:41.93,cam1,0,0,0,0,0,2
17:03:12.51,cam3,7,0,7,0,5,0
19:18:17.32,cam2,0,0,0,0,0,2
19:32:04.05,cam1,1,0,1,0,3,3
17:03:26.22,cam3,7,2,5,0,6,3
19:18:35.92,cam2,1,1,0,1,0,3
19:32:21.60,cam1,2,1,1,0,2,3
17:03:39.82,cam3,7,1,6,0,6,2
19:18:53.72,cam2,0,0,0,0,0,1
19:32:40.64,cam1,2,1,1,0,2,2
17:03:52.33,cam3,10,2,8,0,8,2
19:19:13.60,cam2,0,0,0,0,0,2
19:32:58.67,cam1,4,2,2,0,4,2
17:04:04.61,cam3,8,2,6,0,7,3
19:19:33.64,cam2,0,0,0,0,0,1
19:33:16.51,cam1,0,0,0,0,2,2
17:04:18.17,cam3,7,1,6,0,6,1
19:19:49.44,cam2,2,1,1,2,0,2
19:33:36.82,cam1,1,1,0,0,1,2
17:04:33.60,cam3,7,1,6,0,5,2
19:20:07.72,cam2,1,1,0,1,0,1
19:33:58.13,cam1,0,0,0,0,0,1
17:04:47.12,cam3,7,0,7,0,4,1
19:20:23.84,cam2,2,2,0,2,0,2
19:34:19.65,cam1,1,0,1,0,1,1
17:05:01.91,cam3,5,0,5,0,4,1
19:20:42.16,cam2,1,1,0,1,0,1
19:34:39.16,cam1,0,0,0,0,1,1
17:05:15.95,cam3,6,0,6,0,4,1
19:20:59.00,cam2,1,1,0,1,0,1
19:35:03.27,cam1,0,0,0,0,1,1
17:05:29.19,cam3,7,2,5,0,5,1
19:21:18.28,cam2,1,0,1,1,0,1
19:35:23.87,cam1,1,1,0,0,3,2
17:05:42.86,cam3,8,1,7,0,7,2
19:21:38.36,cam2,1,0,1,1,0,4
19:35:40.94,cam1,2,2,0,0,3,4
17:05:55.90,cam3,8,2,6,0,7,4
19:22:02.80,cam2,0,0,0,0,0,4
19:35:57.02,cam1,1,0,1,0,4,4
17:06:09.17,cam3,9,2,7,0,7,2
19:22:34.76,cam2,0,0,0,0,0,2
19:36:12.57,cam1,1,0,1,0,2,2
17:06:21.81,cam3,10,2,8,0,7,2
19:22:53.52,cam2,0,0,0,0,0,2
19:36:34.53,cam1,0,0,0,0,0,2
17:06:35.01,cam3,8,2,6,0,7,2
19:23:12.56,cam2,1,0,1,1,0,2
19:36:55.92,cam1,0,0,0,0,0,2
17:06:49.52,cam3,6,1,5,0,5,2
19:23:30.32,cam2,1,0,1,1,0,1
19:37:20.67,cam1,0,0,0,0,0,1
17:07:02.92,cam3,8,1,7,0,6,1
19:23:49.04,cam2,0,0,0,0,0,1
19:37:42.19,cam1,0,0,0,0,2,1
17:07:16.36,cam3,7,0,7,0,5,0
19:24:08.68,cam2,0,0,0,0,0,2
19:38:02.06,cam1,2,2,0,0,3,3
17:07:30.71,cam3,5,1,4,0,4,3
19:24:29.52,cam2,0,0,0,0,0,2
19:38:20.54,cam1,0,0,0,0,2,1
17:07:45.47,cam3,6,1,5,0,4,2
19:24:49.16,cam2,0,0,0,0,0,0
19:38:40.81,cam1,0,0,0,0,0,0
17:07:58.54,cam3,6,1,5,0,3,1
19:25:08.32,cam2,0,0,0,0,0,0
19:39:00.44,cam1,1,0,1,0,1,0
17:08:12.98,cam3,5,1,4,0,4,1
19:25:27.64,cam2,0,0,0,0,0,1
19:39:19.60,cam1,0,0,0,0,0,1
17:08:27.97,cam3,4,0,4,0,3,0
19:25:46.28,cam2,0,0,0,0,0,0
19:39:40.87,cam1,0,0,0,0,0,0
17:08:42.05,cam3,8,0,8,0,5,0
19:26:04.84,cam2,0,0,0,0,0,1
19:40:03.35,cam1,0,0,0,0,1,1
17:08:53.93,cam3,10,0,10,0,7,0
19:26:23.24,cam2,0,0,0,0,0,1
19:40:29.90,cam1,0,0,0,0,0,1
17:09:05.32,cam3,12,0,12,0,9,0
19:26:40.36,cam2,1,1,0,1,0,1
19:40:55.69,cam1,0,0,0,0,0,1
17:09:17.72,cam3,9,0,9,0,4,0
19:26:57.12,cam2,2,1,1,2,0,1
19:41:19.56,cam1,0,0,0,0,0,1
17:09:30.20,cam3,9,0,9,0,7,0
19:27:13.64,cam2,1,1,0,1,0,1
19:41:43.92,cam1,0,0,0,0,0,1
17:09:42.55,cam3,6,0,6,0,4,0
19:27:31.76,cam2,0,0,0,0,0,0
19:42:05.83,cam1,0,0,0,0,0,0
17:09:56.75,cam3,4,0,4,0,3,1
19:27:49.64,cam2,1,1,0,1,0,1
19:42:27.42,cam1,0,0,0,0,0,2
17:10:11.82,cam3,4,1,3,0,3,2
19:28:07.76,cam2,1,1,0,1,0,2
19:42:48.94,cam1,0,0,0,0,1,2
17:10:24.62,cam3,10,1,9,0,6,2
19:28:25.56,cam2,1,1,0,1,0,2
19:43:12.57,cam1,0,0,0,0,0,2
17:10:37.14,cam3,7,2,5,0,6,2
19:28:43.76,cam2,1,1,0,1,0,1
19:43:34.36,cam1,0,0,0,0,0,1
17:10:49.37,cam3,8,0,8,0,7,1
19:29:01.60,cam2,0,0,0,0,0,0
19:43:58.12,cam1,0,0,0,0,0,0
17:11:01.81,cam3,9,0,9,0,8,0
19:29:19.24,cam2,0,0,0,0,0,1
19:44:20.91,cam1,0,0,0,0,0,1
17:11:13.57,cam3,15,1,14,0,12,1
19:29:37.24,cam2,0,0,0,0,0,1
19:44:44.82,cam1,0,0,0,0,0,1
17:11:24.28,cam3,13,0,13,0,10,0
19:29:57.04,cam2,0,0,0,0,0,0
19:45:04.98,cam1,0,0,0,0,0,0
17:11:35.20,cam3,10,0,10,0,6,0
19:30:17.44,cam2,0,0,0,0,0,0
19:45:26.61,cam1,0,0,0,0,0,0
17:11:47.20,cam3,7,0,7,0,3,0
19:30:36.20,cam2,1,0,1,1,0,0
19:45:46.73,cam1,3,1,2,0,3,1
17:11:58.83,cam3,11,0,11,0,10,1
19:30:56.28,cam2,1,1,0,1,0,2
19:46:03.80,cam1,0,0,0,0,2,2
17:12:12.15,cam3,7,1,6,0,6,1
19:31:12.40,cam2,1,0,1,1,0,1
19:46:27.07,cam1,0,0,0,0,0,1
17:12:24.95,cam3,7,0,7,0,7,0
19:31:29.60,cam2,1,0,1,1,0,0
19:46:50.59,cam1,0,0,0,0,0,0
17:12:37.46,cam3,8,0,8,0,8,0
19:31:47.40,cam2,0,0,0,0,0,0
19:47:13.74,cam1,0,0,0,0,0,0
17:12:50.14,cam3,8,0,8,0,5,0
19:32:05.80,cam2,0,0,0,0,0,0
19:47:36.17,cam1,0,0,0,0,0,0
17:13:03.09,cam3,7,0,7,0,6,0
19:32:23.24,cam2,0,0,0,0,0,0
19:48:00.05,cam1,0,0,0,0,0,0
17:13:15.37,cam3,8,0,8,0,7,0
19:32:40.12,cam2,0,0,0,0,0,1
19:48:24.16,cam1,0,0,0,0,0,1
17:13:27.29,cam3,7,0,7,0,5,0
19:32:59.52,cam2,0,0,0,1,0,0
19:48:45.51,cam1,0,0,0,0,0,0
17:13:40.20,cam3,7,0,7,0,6,0
19:33:16.32,cam2,1,1,0,1,0,1
19:49:08.47,cam1,0,0,0,0,0,1
17:13:52.80,cam3,6,0,6,0,4,1
19:33:33.32,cam2,1,1,0,1,0,1
19:49:31.14,cam1,0,0,0,0,0,1
17:14:05.40,cam3,9,0,9,0,6,1
19:33:50.40,cam2,1,1,0,1,0,2
19:49:52.89,cam1,0,0,0,0,0,1
17:14:18.27,cam3,9,2,7,0,7,2
19:34:08.16,cam2,0,0,0,0,0,2
19:50:14.85,cam1,0,0,0,0,0,1
17:14:31.43,cam3,7,0,7,0,7,0
19:34:24.56,cam2,1,1,0,1,0,1
19:50:38.60,cam1,0,0,0,0,0,0
17:14:44.86,cam3,7,0,7,0,6,0
19:34:41.96,cam2,0,0,0,0,0,0
19:51:00.47,cam1,0,0,0,0,0,1
17:14:58.30,cam3,8,1,7,0,6,1
19:34:59.08,cam2,1,1,0,1,0,1
19:51:24.23,cam1,1,0,1,0,1,1
17:15:11.06,cam3,9,1,8,0,5,1
19:35:15.84,cam2,1,0,1,1,0,1
19:51:46.54,cam1,0,0,0,0,0,1
17:15:24.13,cam3,7,1,6,0,6,2
19:35:31.56,cam2,1,1,0,1,0,1
19:52:07.97,cam1,1,0,1,0,1,1
17:15:38.29,cam3,6,0,6,0,5,1
19:35:47.80,cam2,1,1,0,1,0,1
19:52:27.57,cam1,1,1,0,0,2,1
17:15:52.09,cam3,8,0,8,0,7,1
19:36:03.96,cam2,1,1,0,1,0,2
19:52:46.36,cam1,0,0,0,0,1,2
17:16:06.92,cam3,5,0,5,0,4,1
19:36:20.32,cam2,1,1,0,1,0,1
19:53:06.04,cam1,1,0,1,0,2,1
17:16:22.16,cam3,5,0,5,0,5,1
19:36:38.80,cam2,0,0,0,0,0,1
19:53:23.55,cam1,2,1,1,0,2,1
17:16:36.15,cam3,7,0,7,0,7,3
19:36:58.24,cam2,0,0,0,0,0,3
19:53:38.19,cam1,2,2,0,0,4,2
17:16:49.91,cam3,6,0,6,0,5,1
19:37:18.24,cam2,1,0,1,1,0,1
19:53:57.38,cam1,1,1,0,0,2,1
17:17:02.39,cam3,8,0,8,0,5,1
19:37:37.84,cam2,1,1,0,1,0,2
19:54:15.14,cam1,2,2,0,0,2,2
17:17:16.30,cam3,6,0,6,0,6,1
19:37:56.88,cam2,1,0,1,1,0,1
19:54:33.69,cam1,2,2,0,0,2,1
17:17:29.78,cam3,7,1,6,0,6,2
19:38:16.80,cam2,1,1,0,1,0,2
19:54:53.53,cam1,3,1,2,0,3,2
17:17:43.85,cam3,5,1,4,0,3,3
19:38:34.84,cam2,1,0,1,1,0,3
19:55:11.48,cam1,1,0,1,0,3,3
17:17:59.45,cam3,5,0,5,0,4,3
19:38:52.60,cam2,1,1,0,1,0,3
19:55:28.60,cam1,1,1,0,0,2,3
17:18:14.44,cam3,8,1,7,0,5,3
19:39:10.88,cam2,1,0,1,1,0,3
19:55:47.07,cam1,2,2,0,0,2,3
17:18:28.12,cam3,4,1,3,0,3,3
19:39:30.08,cam2,0,0,0,0,0,3
19:56:05.35,cam1,0,0,0,0,2,3
17:18:42.16,cam3,6,1,5,0,4,2
19:39:52.04,cam2,0,0,0,0,0,1
19:56:24.18,cam1,0,0,0,0,2,1
17:18:55.71,cam3,7,1,6,0,4,2
19:40:11.36,cam2,1,0,1,1,0,2
19:56:45.73,cam1,0,0,0,0,1,2
17:19:09.31,cam3,5,0,5,0,4,1
19:40:30.36,cam2,0,0,0,0,0,0
19:57:06.05,cam1,0,0,0,0,0,0
17:19:23.86,cam3,6,0,6,0,5,1
19:40:47.68,cam2,1,1,0,1,0,1
19:57:27.56,cam1,0,0,0,0,0,1
17:19:37.46,cam3,6,0,6,0,5,1
19:41:03.88,cam2,0,0,0,0,0,0
19:57:51.07,cam1,0,0,0,0,0,0
17:19:51.02,cam3,6,0,6,0,2,0
19:41:20.32,cam2,1,0,1,1,0,0
19:58:14.15,cam1,0,0,0,0,0,1
17:20:04.49,cam3,8,1,7,0,5,1
19:41:36.36,cam2,0,0,0,0,0,1
19:58:41.34,cam1,0,0,0,0,1,1
17:20:18.69,cam3,6,1,5,0,3,1
19:41:53.20,cam2,0,0,0,0,0,0
19:59:03.77,cam1,0,0,0,0,0,1
17:20:34.40,cam3,3,2,1,0,1,2
19:42:09.88,cam2,1,0,1,1,0,1
19:59:25.85,cam1,0,0,0,0,0,1
17:20:49.52,cam3,3,1,2,0,2,1
19:42:28.04,cam2,0,0,0,0,0,2
19:59:47.92,cam1,0,0,0,0,0,2
17:21:04.87,cam3,4,1,3,0,3,2
19:42:44.64,cam2,2,1,1,2,0,2
20:00:11.67,cam1,0,0,0,0,0,2
17:21:20.63,cam3,2,0,2,0,1,1
19:43:02.16,cam2,1,0,1,1,0,0
20:00:37.47,cam1,1,0,1,0,1,0
17:21:36.47,cam3,4,1,3,0,3,2
19:43:20.48,cam2,1,1,0,1,0,2
20:00:56.34,cam1,2,2,0,0,3,2
17:21:54.10,cam3,5,1,4,0,3,2
19:43:37.36,cam2,2,2,0,2,0,3
20:01:14.74,cam1,2,2,0,0,2,2
17:22:09.50,cam3,7,1,6,0,5,2
19:43:54.92,cam2,1,1,0,1,0,2
20:01:33.89,cam1,0,0,0,0,2,1
17:22:22.97,cam3,5,1,4,0,4,3
19:44:12.52,cam2,0,0,0,0,0,1
20:01:54.00,cam1,1,0,1,0,2,0
17:22:37.01,cam3,3,0,3,0,2,2
19:44:30.16,cam2,1,1,0,1,0,2
20:02:11.84,cam1,3,2,1,0,4,2
17:22:54.20,cam3,4,0,4,0,3,2
19:44:48.16,cam2,1,1,0,1,0,2
20:02:29.07,cam1,3,2,1,0,3,2
17:23:09.48,cam3,5,0,5,0,2,2
19:45:04.20,cam2,1,1,0,1,0,3
20:02:48.59,cam1,1,1,0,0,2,3
17:23:25.15,cam3,6,0,6,0,2,3
19:45:20.24,cam2,2,2,0,2,0,3
20:03:07.86,cam1,2,1,1,0,3,3
17:23:38.99,cam3,3,0,3,0,1,2
19:45:36.72,cam2,1,1,0,1,0,2
20:03:26.54,cam1,3,2,1,0,3,2
17:23:56.54,cam3,4,0,4,0,1,2
19:45:53.72,cam2,1,1,0,1,0,3
20:03:44.73,cam1,2,1,1,0,3,1
17:24:11.26,cam3,3,0,3,0,2,1
19:46:11.04,cam2,1,1,0,1,0,2
20:04:02.81,cam1,3,1,2,0,3,2
17:24:28.90,cam3,3,0,3,0,2,2
19:46:28.40,cam2,0,0,0,0,0,1
20:04:19.80,cam1,1,0,1,0,2,1
17:24:46.61,cam3,3,0,3,0,1,2
19:46:44.64,cam2,1,1,0,1,0,2
20:04:37.24,cam1,2,1,1,0,4,2
17:25:02.41,cam3,4,2,2,0,3,2
19:47:00.44,cam2,0,0,0,0,0,3
20:04:56.83,cam1,1,0,1,0,3,3
17:25:17.68,cam3,5,1,4,0,3,1
19:47:17.80,cam2,2,1,1,2,0,2
20:05:16.74,cam1,0,0,0,0,0,1
17:25:33.20,cam3,5,1,4,0,3,2
19:47:32.08,cam2,2,0,2,2,0,2
20:05:37.50,cam1,0,0,0,0,1,3
17:25:49.07,cam3,5,0,5,0,2,1
19:47:47.48,cam2,2,0,2,2,0,0
20:05:59.93,cam1,0,0,0,0,0,0
17:26:03.51,cam3,6,1,5,0,4,1
19:48:03.40,cam2,1,0,1,1,0,0
20:06:20.25,cam1,1,0,1,0,2,1
17:26:18.54,cam3,5,0,5,0,5,0
19:48:20.08,cam2,1,1,0,1,0,1
20:06:39.24,cam1,0,0,0,0,1,1
17:26:32.82,cam3,8,1,7,0,7,1
19:48:37.28,cam2,1,0,1,1,0,2
20:06:58.67,cam1,1,0,1,0,1,1
17:26:46.98,cam3,5,1,4,0,4,2
19:48:53.64,cam2,1,0,1,1,0,1
20:07:17.07,cam1,2,0,2,0,2,1
17:27:01.37,cam3,5,0,5,0,3,3
19:49:11.20,cam2,2,2,0,2,0,3
20:07:36.94,cam1,2,1,1,0,2,3
17:27:16.57,cam3,5,0,5,0,4,2
19:49:26.52,cam2,2,1,1,2,0,2
20:07:57.58,cam1,1,0,1,0,1,0
17:27:32.16,cam3,5,2,3,0,4,2
19:49:43.92,cam2,1,0,1,1,0,2
20:08:16.09,cam1,1,0,1,0,2,2
17:27:47.52,cam3,4,1,3,0,3,1
19:50:01.56,cam2,1,1,0,1,0,2
20:08:34.37,cam1,1,0,1,0,2,2
17:28:02.35,cam3,6,2,4,0,5,2
19:50:19.36,cam2,1,1,0,1,0,1
20:08:53.96,cam1,1,0,1,0,2,1
17:28:16.91,cam3,5,2,3,0,4,2
19:50:37.88,cam2,0,0,0,0,0,2
20:09:14.52,cam1,2,1,1,0,2,2
17:28:30.35,cam3,8,1,7,0,4,1
19:50:58.32,cam2,1,1,0,1,0,3
20:09:35.43,cam1,0,0,0,0,0,2
17:28:43.46,cam3,5,1,4,0,4,1
19:51:16.44,cam2,1,1,0,1,0,2
20:09:59.06,cam1,1,1,0,0,2,2
17:28:58.22,cam3,6,1,5,0,4,1
19:51:36.92,cam2,0,0,0,0,0,1
20:10:17.26,cam1,0,0,0,0,3,1
17:29:10.85,cam3,7,1,6,0,5,2
19:51:54.84,cam2,2,2,0,2,0,2
20:10:39.77,cam1,1,0,1,0,3,2
17:29:25.25,cam3,5,1,4,0,4,2
19:52:11.96,cam2,2,2,0,2,0,2
20:10:59.40,cam1,1,0,1,0,2,2
17:29:40.57,cam3,4,1,3,0,3,3
19:52:28.88,cam2,1,1,0,1,0,3
20:11:19.00,cam1,2,2,0,0,2,3
17:29:56.04,cam3,4,1,3,0,3,2
19:52:45.64,cam2,1,0,1,1,0,2
20:11:37.03,cam1,3,3,0,0,4,3
17:30:11.84,cam3,6,1,5,0,4,3
19:53:01.92,cam2,1,1,0,1,0,3
20:11:55.91,cam1,3,1,2,0,3,3
17:30:26.15,cam3,8,1,7,0,5,3
19:53:19.24,cam2,3,2,1,3,0,3
20:12:12.42,cam1,3,3,0,0,4,3
17:30:39.59,cam3,4,2,2,0,2,3
19:53:36.36,cam2,1,0,1,1,0,3
20:12:29.82,cam1,3,3,0,0,3,3
17:30:55.70,cam3,6,1,5,0,4,3
19:53:53.04,cam2,2,1,1,2,0,3
20:12:47.61,cam1,1,0,1,0,4,3
17:31:09.74,cam3,5,1,4,0,3,2
19:54:09.16,cam2,2,1,1,2,0,2
20:13:08.29,cam1,1,1,0,0,2,2
17:31:25.81,cam3,4,2,2,0,2,4
19:54:25.16,cam2,2,1,1,2,0,3
20:13:27.00,cam1,2,2,0,0,2,3
17:31:41.17,cam3,6,3,3,0,4,4
19:54:42.60,cam2,2,0,2,2,0,3
20:13:44.56,cam1,1,1,0,0,2,3
17:31:55.81,cam3,6,2,4,0,5,4
19:55:00.52,cam2,2,2,0,2,0,4
20:14:02.43,cam1,2,2,0,0,3,4
