time_start,time_end,camera_id,previous_state,new_state,duration_seconds,people_ids
18:21:39.52,18:21:39.88,cam2,staffed,unstaffed,0.36,
18:21:39.88,18:21:40.60,cam2,unstaffed,staffed,0.72,
18:21:40.60,18:21:43.24,cam2,staffed,unstaffed,2.64,w4
18:21:43.24,18:21:43.36,cam2,unstaffed,staffed,0.12,w4
18:21:43.36,18:21:43.48,cam2,staffed,unstaffed,0.12,w4
18:21:43.48,18:21:43.60,cam2,unstaffed,staffed,0.12,
18:21:43.60,18:21:46.72,cam2,staffed,unstaffed,3.12,w4
18:21:46.72,18:21:46.84,cam2,unstaffed,staffed,0.12,
18:21:46.84,18:22:37.72,cam2,staffed,unstaffed,50.88,w4
18:22:37.72,18:22:38.48,cam2,unstaffed,staffed,0.76,
18:22:38.48,18:22:38.60,cam2,staffed,unstaffed,0.12,
18:22:38.60,18:22:40.40,cam2,unstaffed,staffed,1.8,
18:22:40.40,18:22:43.84,cam2,staffed,unstaffed,3.44,
18:22:43.84,18:22:45.40,cam2,unstaffed,staffed,1.56,
18:22:45.40,18:22:49.24,cam2,staffed,unstaffed,3.84,w4
18:22:49.24,18:22:58.48,cam2,unstaffed,staffed,9.24,
18:22:58.48,18:22:59.84,cam2,staffed,unstaffed,1.36,w3
18:22:59.84,18:22:59.96,cam2,unstaffed,staffed,0.12,w3
18:22:59.96,18:23:00.08,cam2,staffed,unstaffed,0.12,w3
18:23:00.08,18:23:00.36,cam2,unstaffed,staffed,0.28,
18:23:00.36,18:23:02.92,cam2,staffed,unstaffed,2.56,
18:23:02.92,18:23:17.88,cam2,unstaffed,staffed,14.96,
18:23:17.88,18:23:19.44,cam2,staffed,unstaffed,1.56,
18:23:19.44,18:23:19.80,cam2,unstaffed,staffed,0.36,
18:23:19.80,18:23:20.20,cam2,staffed,unstaffed,0.4,
18:23:20.20,18:23:20.92,cam2,unstaffed,staffed,0.72,
18:23:20.92,18:23:21.44,cam2,staffed,unstaffed,0.52,
18:23:21.44,18:23:24.96,cam2,unstaffed,staffed,3.52,w2
18:23:24.96,18:23:25.08,cam2,staffed,unstaffed,0.12,w2
18:23:25.08,18:23:25.80,cam2,unstaffed,staffed,0.72,
18:23:25.80,18:23:27.20,cam2,staffed,unstaffed,1.4,
18:23:27.20,18:23:27.44,cam2,unstaffed,staffed,0.24,w1
18:23:27.44,18:23:33.24,cam2,staffed,unstaffed,5.8,w1
18:23:33.24,18:23:33.36,cam2,unstaffed,staffed,0.12,
18:23:33.36,18:23:35.68,cam2,staffed,unstaffed,2.32,
18:23:35.68,18:23:36.28,cam2,unstaffed,staffed,0.6,w1
18:23:36.28,18:23:36.40,cam2,staffed,unstaffed,0.12,w1
18:23:36.40,18:23:37.12,cam2,unstaffed,staffed,0.72,
18:23:37.12,18:23:38.40,cam2,staffed,unstaffed,1.28,
18:23:38.40,18:23:39.00,cam2,unstaffed,staffed,0.6,
18:23:39.00,18:23:39.48,cam2,staffed,unstaffed,0.48,
18:23:39.48,18:23:40.92,cam2,unstaffed,staffed,1.44,
18:23:40.92,18:23:41.16,cam2,staffed,unstaffed,0.24,
18:23:41.16,18:23:41.76,cam2,unstaffed,staffed,0.6,
18:23:41.76,18:23:43.56,cam2,staffed,unstaffed,1.8,
18:23:43.56,18:23:43.68,cam2,unstaffed,staffed,0.12,
18:23:43.68,18:23:44.88,cam2,staffed,unstaffed,1.2,
18:23:44.88,18:23:52.12,cam2,unstaffed,staffed,7.24,
18:23:52.12,18:24:01.36,cam2,staffed,unstaffed,9.24,w1
18:24:01.36,18:24:01.48,cam2,unstaffed,staffed,0.12,
18:24:01.48,18:24:18.12,cam2,staffed,unstaffed,16.64,
18:24:18.12,18:24:18.24,cam2,unstaffed,staffed,0.12,
18:24:18.24,18:24:18.72,cam2,staffed,unstaffed,0.48,
18:24:18.72,18:24:18.96,cam2,unstaffed,staffed,0.24,
18:24:18.96,18:24:22.72,cam2,staffed,unstaffed,3.76,w1
18:24:22.72,18:24:22.84,cam2,unstaffed,staffed,0.12,
18:24:22.84,18:24:23.84,cam2,staffed,unstaffed,1.0,
18:24:23.84,18:24:24.08,cam2,unstaffed,staffed,0.24,
18:24:24.08,18:24:25.76,cam2,staffed,unstaffed,1.68,
18:24:25.76,18:24:25.88,cam2,unstaffed,staffed,0.12,w3
18:24:25.88,18:24:26.12,cam2,staffed,unstaffed,0.24,w3
18:24:26.12,18:24:26.24,cam2,unstaffed,staffed,0.12,
18:24:26.24,18:24:26.60,cam2,staffed,unstaffed,0.36,
18:24:26.60,18:24:26.72,cam2,unstaffed,staffed,0.12,
18:24:26.72,18:24:27.20,cam2,staffed,unstaffed,0.48,
18:24:27.20,18:24:27.32,cam2,unstaffed,staffed,0.12,
18:24:27.32,18:24:28.40,cam2,staffed,unstaffed,1.08,
18:24:28.40,18:24:28.88,cam2,unstaffed,staffed,0.48,
18:24:28.88,18:24:32.04,cam2,staffed,unstaffed,3.16,
18:24:32.04,18:24:32.88,cam2,unstaffed,staffed,0.84,
18:24:32.88,18:24:40.12,cam2,staffed,unstaffed,7.24,w4
18:24:40.12,18:24:40.24,cam2,unstaffed,staffed,0.12,w4
18:24:40.24,18:24:54.48,cam2,staffed,unstaffed,14.24,w4
18:24:54.48,18:24:54.60,cam2,unstaffed,staffed,0.12,
18:24:54.60,18:25:01.80,cam2,staffed,unstaffed,7.2,
18:25:01.80,18:25:01.92,cam2,unstaffed,staffed,0.12,
18:25:01.92,18:25:16.16,cam2,staffed,unstaffed,14.24,w4
18:25:16.16,18:25:16.76,cam2,unstaffed,staffed,0.6,w1
18:25:16.76,18:25:34.76,cam2,staffed,unstaffed,18.0,w1
18:25:34.76,18:25:40.76,cam2,unstaffed,staffed,6.0,
18:25:40.76,18:25:44.92,cam2,staffed,unstaffed,4.16,w4
18:25:44.92,18:25:49.84,cam2,unstaffed,staffed,4.92,
18:25:49.84,18:26:12.64,cam2,staffed,unstaffed,22.8,w4
18:26:12.64,18:26:12.76,cam2,unstaffed,staffed,0.12,
18:26:12.76,18:26:12.88,cam2,staffed,unstaffed,0.12,
18:26:12.88,18:26:13.04,cam2,unstaffed,staffed,0.16,
18:26:13.04,18:26:14.84,cam2,staffed,unstaffed,1.8,
18:26:14.84,18:26:29.64,cam2,unstaffed,staffed,14.8,
18:26:29.64,18:26:30.12,cam2,staffed,unstaffed,0.48,
18:26:30.12,18:26:30.24,cam2,unstaffed,staffed,0.12,
18:26:30.24,18:26:30.36,cam2,staffed,unstaffed,0.12,
18:26:30.36,18:26:46.52,cam2,unstaffed,staffed,16.16,
18:26:46.52,18:26:46.64,cam2,staffed,unstaffed,0.12,
18:26:46.64,18:26:46.76,cam2,unstaffed,staffed,0.12,
18:26:46.76,18:26:47.96,cam2,staffed,unstaffed,1.2,
18:26:47.96,18:26:48.92,cam2,unstaffed,staffed,0.96,
18:26:48.92,18:27:06.96,cam2,staffed,unstaffed,18.04,w4
18:27:06.96,18:27:22.52,cam2,unstaffed,staffed,15.56,
18:27:22.52,18:27:22.88,cam2,staffed,unstaffed,0.36,
18:27:22.88,18:27:23.12,cam2,unstaffed,staffed,0.24,
18:27:23.12,18:27:23.36,cam2,staffed,unstaffed,0.24,
18:27:23.36,18:27:23.60,cam2,unstaffed,staffed,0.24,
18:27:23.60,18:27:23.72,cam2,staffed,unstaffed,0.12,
18:27:23.72,18:27:50.24,cam2,unstaffed,staffed,26.52,
18:27:50.24,18:27:55.68,cam2,staffed,unstaffed,5.44,w4
18:27:55.68,18:27:57.88,cam2,unstaffed,staffed,2.2,
18:27:57.88,18:28:03.48,cam2,staffed,unstaffed,5.6,
18:28:03.48,18:28:09.72,cam2,unstaffed,staffed,6.24,
18:28:09.72,18:28:13.44,cam2,staffed,unstaffed,3.72,w4
18:28:13.44,18:28:20.92,cam2,unstaffed,staffed,7.48,
18:28:20.92,18:28:22.24,cam2,staffed,unstaffed,1.32,
18:28:22.24,18:28:22.48,cam2,unstaffed,staffed,0.24,
18:28:22.48,18:28:25.00,cam2,staffed,unstaffed,2.52,
18:28:25.00,18:28:30.32,cam2,unstaffed,staffed,5.32,
18:28:30.32,18:28:40.96,cam2,staffed,unstaffed,10.64,w4
18:28:40.96,18:28:42.68,cam2,unstaffed,staffed,1.72,
18:28:42.68,18:28:42.80,cam2,staffed,unstaffed,0.12,
18:28:42.80,18:28:48.24,cam2,unstaffed,staffed,5.44,w3
18:28:48.24,18:28:48.96,cam2,staffed,unstaffed,0.72,w3
18:28:48.96,18:28:49.68,cam2,unstaffed,staffed,0.72,
18:28:49.68,18:28:49.80,cam2,staffed,unstaffed,0.12,
18:28:49.80,18:28:50.04,cam2,unstaffed,staffed,0.24,
18:28:50.04,18:28:50.16,cam2,staffed,unstaffed,0.12,
18:28:50.16,18:28:50.52,cam2,unstaffed,staffed,0.36,
18:28:50.52,18:28:50.88,cam2,staffed,unstaffed,0.36,
18:28:50.88,18:28:51.00,cam2,unstaffed,staffed,0.12,
18:28:51.00,18:28:51.12,cam2,staffed,unstaffed,0.12,
18:28:51.12,18:28:51.48,cam2,unstaffed,staffed,0.36,
18:28:51.48,18:28:52.44,cam2,staffed,unstaffed,0.96,
18:28:52.44,18:28:52.80,cam2,unstaffed,staffed,0.36,
18:28:52.80,18:28:55.04,cam2,staffed,unstaffed,2.24,
18:28:55.04,18:28:57.48,cam2,unstaffed,staffed,2.44,w1
18:28:57.48,18:28:57.60,cam2,staffed,unstaffed,0.12,w1
18:28:57.60,18:28:58.08,cam2,unstaffed,staffed,0.48,
18:28:58.08,18:28:59.32,cam2,staffed,unstaffed,1.24,
18:28:59.32,18:29:05.44,cam2,unstaffed,staffed,6.12,
18:29:05.44,18:29:32.68,cam2,staffed,unstaffed,27.24,w2
18:29:32.68,18:29:32.80,cam2,unstaffed,staffed,0.12,
18:29:32.80,18:29:34.64,cam2,staffed,unstaffed,1.84,
18:29:34.64,18:29:34.88,cam2,unstaffed,staffed,0.24,
18:29:34.88,18:29:35.00,cam2,staffed,unstaffed,0.12,
18:29:35.00,18:29:35.36,cam2,unstaffed,staffed,0.36,
18:29:35.36,18:29:35.48,cam2,staffed,unstaffed,0.12,
18:29:35.48,18:29:40.32,cam2,unstaffed,staffed,4.84,
18:29:40.32,18:29:40.44,cam2,staffed,unstaffed,0.12,
18:29:40.44,18:29:41.16,cam2,unstaffed,staffed,0.72,
18:29:41.16,18:29:41.40,cam2,staffed,unstaffed,0.24,
18:29:41.40,18:29:42.60,cam2,unstaffed,staffed,1.2,
18:29:42.60,18:29:46.20,cam2,staffed,unstaffed,3.6,w2
18:29:46.20,18:29:47.80,cam2,unstaffed,staffed,1.6,
18:29:47.80,18:29:47.92,cam2,staffed,unstaffed,0.12,
18:29:47.92,18:29:48.16,cam2,unstaffed,staffed,0.24,
18:29:48.16,18:29:48.28,cam2,staffed,unstaffed,0.12,
18:29:48.28,18:29:48.92,cam2,unstaffed,staffed,0.64,
18:29:48.92,18:29:49.88,cam2,staffed,unstaffed,0.96,
18:29:49.88,18:29:50.60,cam2,unstaffed,staffed,0.72,
18:29:50.60,18:30:02.44,cam2,staffed,unstaffed,11.84,w2
18:30:02.44,18:30:02.92,cam2,unstaffed,staffed,0.48,
18:30:02.92,18:30:03.76,cam2,staffed,unstaffed,0.84,
18:30:03.76,18:30:04.36,cam2,unstaffed,staffed,0.6,
18:30:04.36,18:30:07.64,cam2,staffed,unstaffed,3.28,w2
18:30:07.64,18:30:08.24,cam2,unstaffed,staffed,0.6,
18:30:08.24,18:30:11.96,cam2,staffed,unstaffed,3.72,w2
18:30:11.96,18:30:12.44,cam2,unstaffed,staffed,0.48,
18:30:12.44,18:30:21.68,cam2,staffed,unstaffed,9.24,w2
18:30:21.68,18:30:22.40,cam2,unstaffed,staffed,0.72,
18:30:22.40,18:30:23.00,cam2,staffed,unstaffed,0.6,
18:30:23.00,18:30:23.36,cam2,unstaffed,staffed,0.36,
18:30:23.36,18:30:25.88,cam2,staffed,unstaffed,2.52,
18:30:25.88,18:30:26.36,cam2,unstaffed,staffed,0.48,
18:30:26.36,18:30:38.84,cam2,staffed,unstaffed,12.48,w2
18:30:38.84,18:30:39.08,cam2,unstaffed,staffed,0.24,w4
18:30:39.08,18:30:39.68,cam2,staffed,unstaffed,0.6,w4
18:30:39.68,18:30:39.92,cam2,unstaffed,staffed,0.24,
18:30:39.92,18:30:47.12,cam2,staffed,unstaffed,7.2,w2
18:30:47.12,18:30:47.72,cam2,unstaffed,staffed,0.6,
18:30:47.72,18:30:48.80,cam2,staffed,unstaffed,1.08,
18:30:48.80,18:30:49.04,cam2,unstaffed,staffed,0.24,
18:30:49.04,18:30:49.28,cam2,staffed,unstaffed,0.24,
18:30:49.28,18:30:49.40,cam2,unstaffed,staffed,0.12,
18:30:49.40,18:30:51.56,cam2,staffed,unstaffed,2.16,
18:30:51.56,18:30:51.68,cam2,unstaffed,staffed,0.12,
18:30:51.68,18:30:52.40,cam2,staffed,unstaffed,0.72,
18:30:52.40,18:30:53.08,cam2,unstaffed,staffed,0.68,
18:30:53.08,18:30:56.88,cam2,staffed,unstaffed,3.8,w2
18:30:56.88,18:30:57.04,cam2,unstaffed,staffed,0.16,
18:30:57.04,18:31:07.68,cam2,staffed,unstaffed,10.64,w2
18:31:07.68,18:31:12.16,cam2,unstaffed,staffed,4.48,
18:31:12.16,18:32:30.48,cam2,staffed,unstaffed,78.32,w1
18:32:30.48,18:32:30.60,cam2,unstaffed,staffed,0.12,
18:32:30.60,18:32:32.48,cam2,staffed,unstaffed,1.88,
18:32:32.48,18:32:32.60,cam2,unstaffed,staffed,0.12,
18:32:32.60,18:32:52.08,cam2,staffed,unstaffed,19.48,
18:32:52.08,18:32:52.44,cam2,unstaffed,staffed,0.36,
18:32:52.44,18:32:52.56,cam2,staffed,unstaffed,0.12,
18:32:52.56,18:32:54.72,cam2,unstaffed,staffed,2.16,
18:32:54.72,18:32:57.80,cam2,staffed,unstaffed,3.08,w2
18:32:57.80,18:32:58.40,cam2,unstaffed,staffed,0.6,
18:32:58.40,18:33:03.40,cam2,staffed,unstaffed,5.0,
18:33:03.40,18:33:03.64,cam2,unstaffed,staffed,0.24,
18:33:03.64,18:33:14.60,cam2,staffed,unstaffed,10.96,w2
18:33:14.60,18:33:14.72,cam2,unstaffed,staffed,0.12,
18:33:14.72,18:33:29.60,cam2,staffed,unstaffed,14.88,w2
18:33:29.60,18:33:29.72,cam2,unstaffed,staffed,0.12,
18:33:29.72,18:33:31.16,cam2,staffed,unstaffed,1.44,w1
18:33:31.16,18:33:31.28,cam2,unstaffed,staffed,0.12,w1
18:33:31.28,18:33:31.52,cam2,staffed,unstaffed,0.24,
18:33:31.52,18:33:32.72,cam2,unstaffed,staffed,1.2,
18:33:32.72,18:33:32.84,cam2,staffed,unstaffed,0.12,
18:33:32.84,18:33:33.76,cam2,unstaffed,staffed,0.92,
18:33:33.76,18:33:42.16,cam2,staffed,unstaffed,8.4,w2
18:33:42.16,18:33:42.76,cam2,unstaffed,staffed,0.6,
18:33:42.76,18:33:48.64,cam2,staffed,unstaffed,5.88,
18:33:48.64,18:33:49.76,cam2,unstaffed,staffed,1.12,
18:33:49.76,18:33:51.08,cam2,staffed,unstaffed,1.32,
18:33:51.08,18:33:51.20,cam2,unstaffed,staffed,0.12,
18:33:51.20,18:33:51.32,cam2,staffed,unstaffed,0.12,
18:33:51.32,18:33:51.92,cam2,unstaffed,staffed,0.6,
18:33:51.92,18:34:59.60,cam2,staffed,unstaffed,67.68,w4
18:34:59.60,18:35:00.08,cam2,unstaffed,staffed,0.48,
18:35:00.08,18:35:03.24,cam2,staffed,unstaffed,3.16,w4
18:35:03.24,18:35:14.64,cam2,unstaffed,staffed,11.4,
18:35:14.64,18:35:17.20,cam2,staffed,unstaffed,2.56,
18:35:17.20,18:35:17.44,cam2,unstaffed,staffed,0.24,w4
18:35:17.44,18:35:17.56,cam2,staffed,unstaffed,0.12,w4
18:35:17.56,18:35:20.96,cam2,unstaffed,staffed,3.4,
18:35:20.96,18:35:22.28,cam2,staffed,unstaffed,1.32,
18:35:22.28,18:35:22.88,cam2,unstaffed,staffed,0.6,
18:35:22.88,18:35:24.96,cam2,staffed,unstaffed,2.08,
18:35:24.96,18:35:25.08,cam2,unstaffed,staffed,0.12,
18:35:25.08,18:35:28.36,cam2,staffed,unstaffed,3.28,w4
18:35:28.36,18:35:30.76,cam2,unstaffed,staffed,2.4,
18:35:30.76,18:35:31.44,cam2,staffed,unstaffed,0.68,
18:35:31.44,18:35:38.40,cam2,unstaffed,staffed,6.96,
18:35:38.40,18:35:40.48,cam2,staffed,unstaffed,2.08,
18:35:40.48,18:35:41.72,cam2,unstaffed,staffed,1.24,
18:35:41.72,18:35:46.36,cam2,staffed,unstaffed,4.64,w4
18:35:46.36,18:35:46.48,cam2,unstaffed,staffed,0.12,
18:35:46.48,18:35:47.20,cam2,staffed,unstaffed,0.72,
18:35:47.20,18:35:48.04,cam2,unstaffed,staffed,0.84,
18:35:48.04,18:35:51.64,cam2,staffed,unstaffed,3.6,w1
18:35:51.64,18:35:51.88,cam2,unstaffed,staffed,0.24,
18:35:51.88,18:35:52.48,cam2,staffed,unstaffed,0.6,
18:35:52.48,18:35:56.44,cam2,unstaffed,staffed,3.96,
18:35:56.44,18:35:56.56,cam2,staffed,unstaffed,0.12,
18:35:56.56,18:35:57.16,cam2,unstaffed,staffed,0.6,
18:35:57.16,18:35:58.52,cam2,staffed,unstaffed,1.36,
18:35:58.52,18:36:00.96,cam2,unstaffed,staffed,2.44,w1
18:36:00.96,18:36:02.80,cam2,staffed,unstaffed,1.84,w1
18:36:02.80,18:36:11.84,cam2,unstaffed,staffed,9.04,
18:36:11.84,18:37:15.00,cam2,staffed,unstaffed,63.16,w4
18:37:15.00,18:37:15.60,cam2,unstaffed,staffed,0.6,w1
18:37:15.60,18:37:21.12,cam2,staffed,unstaffed,5.52,w1
18:37:21.12,18:37:21.24,cam2,unstaffed,staffed,0.12,
18:37:21.24,18:37:26.44,cam2,staffed,unstaffed,5.2,w4
18:37:26.44,18:37:26.56,cam2,unstaffed,staffed,0.12,
18:37:26.56,18:37:26.68,cam2,staffed,unstaffed,0.12,
18:37:26.68,18:37:27.04,cam2,unstaffed,staffed,0.36,
18:37:27.04,18:37:27.84,cam2,staffed,unstaffed,0.8,
18:37:27.84,18:37:28.32,cam2,unstaffed,staffed,0.48,
18:37:28.32,18:37:29.04,cam2,staffed,unstaffed,0.72,
18:37:29.04,18:37:29.68,cam2,unstaffed,staffed,0.64,
18:37:29.68,18:37:30.04,cam2,staffed,unstaffed,0.36,
18:37:30.04,18:37:30.16,cam2,unstaffed,staffed,0.12,
18:37:30.16,18:37:30.88,cam2,staffed,unstaffed,0.72,
18:37:30.88,18:37:31.24,cam2,unstaffed,staffed,0.36,
18:37:31.24,18:37:32.24,cam2,staffed,unstaffed,1.0,
18:37:32.24,18:37:33.28,cam2,unstaffed,staffed,1.04,
18:37:33.28,18:37:33.52,cam2,staffed,unstaffed,0.24,
18:37:33.52,18:37:33.76,cam2,unstaffed,staffed,0.24,
18:37:33.76,18:37:35.32,cam2,staffed,unstaffed,1.56,w1
18:37:35.32,18:37:35.84,cam2,unstaffed,staffed,0.52,
18:37:35.84,18:37:38.60,cam2,staffed,unstaffed,2.76,w4
18:37:38.60,18:37:39.76,cam2,unstaffed,staffed,1.16,
18:37:39.76,18:37:43.36,cam2,staffed,unstaffed,3.6,w4
18:37:43.36,18:37:45.16,cam2,unstaffed,staffed,1.8,
18:37:45.16,18:37:45.40,cam2,staffed,unstaffed,0.24,
18:37:45.40,18:37:45.52,cam2,unstaffed,staffed,0.12,
18:37:45.52,18:37:45.76,cam2,staffed,unstaffed,0.24,
18:37:45.76,18:37:46.24,cam2,unstaffed,staffed,0.48,
18:37:46.24,18:37:46.36,cam2,staffed,unstaffed,0.12,
18:37:46.36,18:37:46.96,cam2,unstaffed,staffed,0.6,
18:37:46.96,18:37:47.56,cam2,staffed,unstaffed,0.6,
18:37:47.56,18:37:49.04,cam2,unstaffed,staffed,1.48,
18:37:49.04,18:37:49.40,cam2,staffed,unstaffed,0.36,
18:37:49.40,18:37:49.64,cam2,unstaffed,staffed,0.24,
18:37:49.64,18:37:50.00,cam2,staffed,unstaffed,0.36,
18:37:50.00,18:37:50.84,cam2,unstaffed,staffed,0.84,
18:37:50.84,18:37:51.20,cam2,staffed,unstaffed,0.36,
18:37:51.20,18:37:51.44,cam2,unstaffed,staffed,0.24,
18:37:51.44,18:37:52.88,cam2,staffed,unstaffed,1.44,
18:37:52.88,18:37:53.28,cam2,unstaffed,staffed,0.4,w2
18:37:53.28,18:37:53.84,cam2,staffed,unstaffed,0.56,w2
18:37:53.84,18:37:54.08,cam2,unstaffed,staffed,0.24,
18:37:54.08,18:37:54.68,cam2,staffed,unstaffed,0.6,
18:37:54.68,18:37:54.80,cam2,unstaffed,staffed,0.12,
18:37:54.80,18:37:56.36,cam2,staffed,unstaffed,1.56,
18:37:56.36,18:37:56.60,cam2,unstaffed,staffed,0.24,
18:37:56.60,18:37:57.56,cam2,staffed,unstaffed,0.96,
18:37:57.56,18:37:57.68,cam2,unstaffed,staffed,0.12,
18:37:57.68,18:38:00.28,cam2,staffed,unstaffed,2.6,
18:38:00.28,18:38:00.64,cam2,unstaffed,staffed,0.36,
18:38:00.64,18:38:00.76,cam2,staffed,unstaffed,0.12,
18:38:00.76,18:38:00.88,cam2,unstaffed,staffed,0.12,
18:38:00.88,18:38:01.48,cam2,staffed,unstaffed,0.6,
18:38:01.48,18:38:01.72,cam2,unstaffed,staffed,0.24,
18:38:01.72,18:38:02.56,cam2,staffed,unstaffed,0.84,
18:38:02.56,18:38:10.12,cam2,unstaffed,staffed,7.56,
18:38:10.12,18:38:10.24,cam2,staffed,unstaffed,0.12,
18:38:10.24,18:38:10.36,cam2,unstaffed,staffed,0.12,
18:38:10.36,18:38:10.88,cam2,staffed,unstaffed,0.52,
18:38:10.88,18:38:11.84,cam2,unstaffed,staffed,0.96,
18:38:11.84,18:38:16.64,cam2,staffed,unstaffed,4.8,w1
18:38:16.64,18:38:16.76,cam2,unstaffed,staffed,0.12,
18:38:16.76,18:38:28.32,cam2,staffed,unstaffed,11.56,w4
18:38:28.32,18:38:28.44,cam2,unstaffed,staffed,0.12,
18:38:28.44,18:38:28.68,cam2,staffed,unstaffed,0.24,
18:38:28.68,18:38:28.80,cam2,unstaffed,staffed,0.12,
18:38:28.80,18:39:09.36,cam2,staffed,unstaffed,40.56,w2
18:39:09.36,18:39:09.48,cam2,unstaffed,staffed,0.12,
18:39:09.48,18:39:10.12,cam2,staffed,unstaffed,0.64,
18:39:10.12,18:39:10.96,cam2,unstaffed,staffed,0.84,
18:39:10.96,18:39:11.24,cam2,staffed,unstaffed,0.28,
18:39:11.24,18:39:12.56,cam2,unstaffed,staffed,1.32,
18:39:12.56,18:39:54.68,cam2,staffed,unstaffed,42.12,w2
18:39:54.68,18:39:55.04,cam2,unstaffed,staffed,0.36,
18:39:55.04,18:40:43.28,cam2,staffed,unstaffed,48.24,w1
18:40:43.28,18:40:43.40,cam2,unstaffed,staffed,0.12,
18:40:43.40,18:41:22.36,cam2,staffed,unstaffed,38.96,w1
18:41:22.36,18:41:23.48,cam2,unstaffed,staffed,1.12,
18:41:23.48,18:41:25.44,cam2,staffed,unstaffed,1.96,
18:41:25.44,18:42:11.60,cam2,unstaffed,staffed,46.16,
18:42:11.60,18:42:13.40,cam2,staffed,unstaffed,1.8,
18:42:13.40,18:42:16.24,cam2,unstaffed,staffed,2.84,
18:42:16.24,18:42:16.36,cam2,staffed,unstaffed,0.12,
18:42:16.36,18:42:16.48,cam2,unstaffed,staffed,0.12,
18:42:16.48,18:42:16.60,cam2,staffed,unstaffed,0.12,
18:42:16.60,18:42:25.20,cam2,unstaffed,staffed,8.6,
18:42:25.20,18:42:28.64,cam2,staffed,unstaffed,3.44,w2
18:42:28.64,18:42:29.00,cam2,unstaffed,staffed,0.36,
18:42:29.00,18:42:35.40,cam2,staffed,unstaffed,6.4,w2
18:42:35.40,18:42:35.64,cam2,unstaffed,staffed,0.24,
18:42:35.64,18:42:35.88,cam2,staffed,unstaffed,0.24,
18:42:35.88,18:42:36.00,cam2,unstaffed,staffed,0.12,
18:42:36.00,18:42:48.56,cam2,staffed,unstaffed,12.56,
18:42:48.56,18:42:48.80,cam2,unstaffed,staffed,0.24,
18:42:48.80,18:42:49.76,cam2,staffed,unstaffed,0.96,
18:42:49.76,18:42:50.00,cam2,unstaffed,staffed,0.24,
18:42:50.00,18:42:50.12,cam2,staffed,unstaffed,0.12,
18:42:50.12,18:42:50.24,cam2,unstaffed,staffed,0.12,
18:42:50.24,18:42:57.64,cam2,staffed,unstaffed,7.4,w2
18:42:57.64,18:42:57.80,cam2,unstaffed,staffed,0.16,w2
18:42:57.80,18:43:08.80,cam2,staffed,unstaffed,11.0,w2
18:43:08.80,18:43:10.04,cam2,unstaffed,staffed,1.24,
18:43:10.04,18:43:10.16,cam2,staffed,unstaffed,0.12,
18:43:10.16,18:43:10.28,cam2,unstaffed,staffed,0.12,
18:43:10.28,18:43:43.20,cam2,staffed,unstaffed,32.92,w1
18:43:43.20,18:43:46.00,cam2,unstaffed,staffed,2.8,
18:43:46.00,18:44:13.36,cam2,staffed,unstaffed,27.36,w4
18:44:13.36,18:44:13.48,cam2,unstaffed,staffed,0.12,w4
18:44:13.48,18:44:15.48,cam2,staffed,unstaffed,2.0,w4
18:44:15.48,18:44:15.84,cam2,unstaffed,staffed,0.36,
18:44:15.84,18:44:22.36,cam2,staffed,unstaffed,6.52,w4
18:44:22.36,18:44:23.08,cam2,unstaffed,staffed,0.72,
18:44:23.08,18:44:24.04,cam2,staffed,unstaffed,0.96,
18:44:24.04,18:44:24.52,cam2,unstaffed,staffed,0.48,
18:44:24.52,18:44:26.28,cam2,staffed,unstaffed,1.76,
18:44:26.28,18:44:26.40,cam2,unstaffed,staffed,0.12,
18:44:26.40,18:44:27.60,cam2,staffed,unstaffed,1.2,
18:44:27.60,18:44:27.84,cam2,unstaffed,staffed,0.24,
18:44:27.84,18:44:28.24,cam2,staffed,unstaffed,0.4,
18:44:28.24,18:44:28.56,cam2,unstaffed,staffed,0.32,
18:44:28.56,18:44:30.00,cam2,staffed,unstaffed,1.44,
18:44:30.00,18:44:31.08,cam2,unstaffed,staffed,1.08,
18:44:31.08,18:44:35.84,cam2,staffed,unstaffed,4.76,w4
18:44:35.84,18:44:42.68,cam2,unstaffed,staffed,6.84,
18:44:42.68,18:44:45.04,cam2,staffed,unstaffed,2.36,
18:44:45.04,18:44:51.12,cam2,unstaffed,staffed,6.08,
18:44:51.12,18:44:51.64,cam2,staffed,unstaffed,0.52,
18:44:51.64,18:44:51.76,cam2,unstaffed,staffed,0.12,
18:44:51.76,18:44:55.80,cam2,staffed,unstaffed,4.04,w4
18:44:55.80,18:45:02.88,cam2,unstaffed,staffed,7.08,
18:45:02.88,18:45:26.64,cam2,staffed,unstaffed,23.76,w4
18:45:26.64,18:45:28.20,cam2,unstaffed,staffed,1.56,
18:45:28.20,18:45:28.32,cam2,staffed,unstaffed,0.12,
18:45:28.32,18:46:04.00,cam2,unstaffed,staffed,35.68,
18:46:04.00,18:46:39.56,cam2,staffed,unstaffed,35.56,w4
18:46:39.56,18:46:39.68,cam2,unstaffed,staffed,0.12,
18:46:39.68,18:46:40.28,cam2,staffed,unstaffed,0.6,
18:46:40.28,18:46:40.40,cam2,unstaffed,staffed,0.12,
18:46:40.40,18:46:40.56,cam2,staffed,unstaffed,0.16,
18:46:40.56,18:46:41.28,cam2,unstaffed,staffed,0.72,
18:46:41.28,18:46:56.32,cam2,staffed,unstaffed,15.04,w4
